id,make,model,submodel,modification_key,modification,fuel,door_count,capacity,power1,power2,weight,construction_start,construction_end,meta,final_submodel,parsed_model,parsed_engine_type,parsed_engine_size,parsed_options,parsed_category,parsed_transmission
28,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Cabrio,20552357-aff2-5384-afab-4619c87aa3c2,Golf 2.0 TDI,D,2,1968,103,140,1.87,2008,2013,"{""raw"":""Golf 2.0 TDI\nD\n2\n1968\n 103 (140)\n1.87\n2008 - 2013""}",,Golf,TDI,2,,Cabriolet/Roadster,manual
29,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,6c829bae-42c8-5984-bfc0-820965aeb421,Golf 1.6 TDI DPF Trendline M5,D,5,1598,66,89,1.87,2009,2013,"{""raw"":""Golf 1.6 TDI DPF Trendline M5\nD\n5\n1598\n 66 (89)\n1.87\n2009 - 2013""}",,Golf,TDI,1.6,DPF Trendline M5,Small Car,manual
30,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,42028b3d-a694-5936-a0fa-7507eae4be7a,Golf 1.6 TDI DPF Trendline M5,D,5,1598,77,104,1.87,2009,2013,"{""raw"":""Golf 1.6 TDI DPF Trendline M5\nD\n5\n1598\n 77 (104)\n1.87\n2009 - 2013""}",,Golf,TDI,1.6,DPF Trendline M5,Small Car,manual
31,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,0be7d442-c4bd-5a70-8f90-2c1e1dcf09b3,Golf 1.6 TDI DPF BlueMotion M5,D,5,1598,77,104,1.87,2009,2013,"{""raw"":""Golf 1.6 TDI DPF BlueMotion M5\nD\n5\n1598\n 77 (104)\n1.87\n2009 - 2013""}",,Golf,TDI,1.6,DPF BlueMotion M5,Small Car,manual
32,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,853c23c7-5ffe-5549-9bcc-059554c8c5d4,Golf 1.6 TDI DPF Comfortline M5,D,5,1598,77,104,1.87,2009,2013,"{""raw"":""Golf 1.6 TDI DPF Comfortline M5\nD\n5\n1598\n 77 (104)\n1.87\n2009 - 2013""}",,Golf,TDI,1.6,DPF Comfortline M5,Small Car,manual
33,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,747c4f80-44cb-54e2-9bea-4a09eda061e3,Golf 1.6 TDI DPF DSG Trendline A7,D,5,1598,77,104,1.87,2009,2013,"{""raw"":""Golf 1.6 TDI DPF DSG Trendline A7\nD\n5\n1598\n 77 (104)\n1.87\n2009 - 2013""}",,Golf,TDI,1.6,DPF DSG Trendline A7,Small Car,automatic
34,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,59698823-5210-5980-a564-8fd09582e9db,Golf 1.6 TDI DPF DSG Comfortline A7,D,5,1598,77,104,1.87,2009,2013,"{""raw"":""Golf 1.6 TDI DPF DSG Comfortline A7\nD\n5\n1598\n 77 (104)\n1.87\n2009 - 2013""}",,Golf,TDI,1.6,DPF DSG Comfortline A7,Small Car,automatic
35,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,678e6d25-e053-595d-8e03-1454168c9b99,Golf 1.6 TDI DPF,D,3,1598,77,104,1.87,2009,2013,"{""raw"":""Golf 1.6 TDI DPF\nD\n3\n1598\n 77 (104)\n1.87\n2009 - 2013""}",,Golf,TDI,1.6,DPF,Small Car,manual
36,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,575658d1-ff92-5166-93ab-32370f3dfe06,Golf 2.0 TDI DPF DSG Highline A6,D,5,1968,81,110,1.87,2008,2010,"{""raw"":""Golf 2.0 TDI DPF DSG Highline A6\nD\n5\n1968\n 81 (110)\n1.87\n2008 - 2010""}",,Golf,TDI,2,DPF DSG Highline A6,Small Car,automatic
37,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,8a3c08e1-bc62-5186-950a-4692c19a4118,Golf 2.0 TDI DPF Trendline M5,D,5,1968,81,110,1.87,2008,2010,"{""raw"":""Golf 2.0 TDI DPF Trendline M5\nD\n5\n1968\n 81 (110)\n1.87\n2008 - 2010""}",,Golf,TDI,2,DPF Trendline M5,Small Car,manual
38,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,ce7c0f0c-e62a-5f4f-bf2b-330ba3fce53a,Golf 2.0 TDI DPF Comfortline M5,D,5,1968,81,110,1.87,2008,2010,"{""raw"":""Golf 2.0 TDI DPF Comfortline M5\nD\n5\n1968\n 81 (110)\n1.87\n2008 - 2010""}",,Golf,TDI,2,DPF Comfortline M5,Small Car,manual
39,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,8d4ad4ad-530e-59bc-a993-e6e181069dda,Golf 2.0 TDI DPF DSG Trendline A6,D,5,1968,81,110,1.87,2008,2010,"{""raw"":""Golf 2.0 TDI DPF DSG Trendline A6\nD\n5\n1968\n 81 (110)\n1.87\n2008 - 2010""}",,Golf,TDI,2,DPF DSG Trendline A6,Small Car,automatic
40,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,92c95b57-77ee-526a-8bc7-03b7f36e1bf0,Golf 2.0 TDI DPF Highline M5,D,5,1968,81,110,1.87,2008,2010,"{""raw"":""Golf 2.0 TDI DPF Highline M5\nD\n5\n1968\n 81 (110)\n1.87\n2008 - 2010""}",,Golf,TDI,2,DPF Highline M5,Small Car,manual
41,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,9f4182f8-263d-506d-a911-e48c45657989,Golf 2.0 TDI DPF DSG Comfortline A6,D,5,1968,81,110,1.87,2008,2010,"{""raw"":""Golf 2.0 TDI DPF DSG Comfortline A6\nD\n5\n1968\n 81 (110)\n1.87\n2008 - 2010""}",,Golf,TDI,2,DPF DSG Comfortline A6,Small Car,automatic
42,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,fc5b234e-6469-554e-80ff-b707a72483d3,Golf 2.0 TDI DPF DSG Highline A6,D,5,1968,103,140,1.87,2008,2013,"{""raw"":""Golf 2.0 TDI DPF DSG Highline A6\nD\n5\n1968\n 103 (140)\n1.87\n2008 - 2013""}",,Golf,TDI,2,DPF DSG Highline A6,Small Car,automatic
43,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,dc4bfc27-9c9b-5cc6-a6ec-90efd7953b32,Golf 2.0 TDI DPF 4Motion Highline M6,D,5,1968,103,140,1.87,2008,2013,"{""raw"":""Golf 2.0 TDI DPF 4Motion Highline M6\nD\n5\n1968\n 103 (140)\n1.87\n2008 - 2013""}",,Golf,TDI,2,DPF 4Motion Highline M6,Small Car,manual
44,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,585b1cec-eb9b-5977-ada8-6d0cb4ced0c9,Golf 2.0 TDI DPF,D,3,1968,103,140,1.87,2008,2013,"{""raw"":""Golf 2.0 TDI DPF\nD\n3\n1968\n 103 (140)\n1.87\n2008 - 2013""}",,Golf,TDI,2,DPF,Small Car,manual
45,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,6c80c19d-ecbf-5006-b2b2-4b1f6379283d,Golf 2.0 TDI DPF DSG Comfortline A6,D,5,1968,103,140,1.87,2008,2013,"{""raw"":""Golf 2.0 TDI DPF DSG Comfortline A6\nD\n5\n1968\n 103 (140)\n1.87\n2008 - 2013""}",,Golf,TDI,2,DPF DSG Comfortline A6,Small Car,automatic
46,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,2edd7f66-a803-5269-a334-45a97b351425,Golf 2.0 TDI DPF 4Motion Comfortline M6,D,5,1968,103,140,1.87,2008,2013,"{""raw"":""Golf 2.0 TDI DPF 4Motion Comfortline M6\nD\n5\n1968\n 103 (140)\n1.87\n2008 - 2013""}",,Golf,TDI,2,DPF 4Motion Comfortline M6,Small Car,manual
47,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,74b8b18c-3f51-51ad-ba3b-90ecdbd950dc,Golf 2.0 TDI DPF Highline M6,D,5,1968,103,140,1.87,2008,2013,"{""raw"":""Golf 2.0 TDI DPF Highline M6\nD\n5\n1968\n 103 (140)\n1.87\n2008 - 2013""}",,Golf,TDI,2,DPF Highline M6,Small Car,manual
48,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,08fd5b4b-7afb-572e-8eb9-b4354caee5eb,Golf 2.0 TDI DPF BlueMotion Technology Comfortline M6,D,5,1968,103,140,1.87,2010,2013,"{""raw"":""Golf 2.0 TDI DPF BlueMotion Technology Comfortline M6\nD\n5\n1968\n 103 (140)\n1.87\n2010 - 2013""}",,Golf,TDI,2,DPF BlueMotion Technology Comfortline M6,Small Car,manual
49,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,7adc1929-a14c-524b-a0c2-3dba1f616ae3,Golf 2.0 TDI DPF Comfortline M6,D,5,1968,103,140,1.87,2008,2013,"{""raw"":""Golf 2.0 TDI DPF Comfortline M6\nD\n5\n1968\n 103 (140)\n1.87\n2008 - 2013""}",,Golf,TDI,2,DPF Comfortline M6,Small Car,manual
50,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,c5300e77-6e6c-541b-937f-704c28eee695,Golf 2.0 TDI DPF BlueMotion Technology DSG Comfortline A6,D,5,1968,103,140,1.87,2010,2013,"{""raw"":""Golf 2.0 TDI DPF BlueMotion Technology DSG Comfortline A6\nD\n5\n1968\n 103 (140)\n1.87\n2010 - 2013""}",,Golf,TDI,2,DPF BlueMotion Technology DSG Comfortline A6,Small Car,automatic
51,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,50495bd6-fa83-5965-aa57-1e10aba7e932,Golf 2.0 TDI DPF GTD M6,D,5,1968,125,169,1.87,2009,2013,"{""raw"":""Golf 2.0 TDI DPF GTD M6\nD\n5\n1968\n 125 (169)\n1.87\n2009 - 2013""}",,Golf,TDI,2,DPF GTD M6,Small Car,manual
52,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,d704bdb7-1240-54ce-bc3c-9f637bf22d1b,Golf 2.0 TDI DPF DSG GTD A6,D,5,1968,125,169,1.87,2009,2013,"{""raw"":""Golf 2.0 TDI DPF DSG GTD A6\nD\n5\n1968\n 125 (169)\n1.87\n2009 - 2013""}",,Golf,TDI,2,DPF DSG GTD A6,Small Car,automatic
53,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,4d913534-c9bb-53a9-904a-c6d2177a4e2b,Golf 1.4 Comfortline M5,E,5,1390,59,80,1.75,2008,2013,"{""raw"":""Golf 1.4 Comfortline M5\nE\n5\n1390\n 59 (80)\n1.75\n2008 - 2013""}",,Golf,,1.4,Comfortline M5,Small Car,manual
54,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,e245e930-2b09-5a50-962a-f3eba81c996e,Golf 1.4 Trendline M5,E,5,1390,59,80,1.75,2008,2013,"{""raw"":""Golf 1.4 Trendline M5\nE\n5\n1390\n 59 (80)\n1.75\n2008 - 2013""}",,Golf,,1.4,Trendline M5,Small Car,manual
55,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,99ee33bd-4912-5bc4-8799-8059c5618284,Golf 1.4,E,2,1390,59,80,1.75,2008,2013,"{""raw"":""Golf 1.4\nE\n2\n1390\n 59 (80)\n1.75\n2008 - 2013""}",,Golf,,1.4,,Small Car,manual
56,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,d8f12cda-49e8-5185-ad7c-d1a21d515635,Golf 1.2 TSI Comfortline M5,E,5,1197,63,85,1.75,2010,2013,"{""raw"":""Golf 1.2 TSI Comfortline M5\nE\n5\n1197\n 63 (85)\n1.75\n2010 - 2013""}",,Golf,TSI,1.2,Comfortline M5,Small Car,manual
57,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,90a6f52c-1327-5eeb-8a38-d073c8a29623,Golf 1.2 TSI DSG Trendline A7,E,5,1197,63,85,1.75,2010,2013,"{""raw"":""Golf 1.2 TSI DSG Trendline A7\nE\n5\n1197\n 63 (85)\n1.75\n2010 - 2013""}",,Golf,TSI,1.2,DSG Trendline A7,Small Car,automatic
58,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,26347928-38ad-572a-afbb-06fd43afa02a,Golf 1.2 TSI DSG Comfortline A7,E,5,1197,63,85,1.75,2010,2013,"{""raw"":""Golf 1.2 TSI DSG Comfortline A7\nE\n5\n1197\n 63 (85)\n1.75\n2010 - 2013""}",,Golf,TSI,1.2,DSG Comfortline A7,Small Car,automatic
59,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,d9c86adb-77a1-58cf-9018-30a5cf626747,Golf 1.2 TSI Trendline M5,E,5,1197,63,85,1.75,2010,2013,"{""raw"":""Golf 1.2 TSI Trendline M5\nE\n5\n1197\n 63 (85)\n1.75\n2010 - 2013""}",,Golf,TSI,1.2,Trendline M5,Small Car,manual
60,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,4a268f4f-77fc-57df-b199-d65ec11136f4,Golf 1.2 TSI,E,3,1197,63,85,1.75,2010,2013,"{""raw"":""Golf 1.2 TSI\nE\n3\n1197\n 63 (85)\n1.75\n2010 - 2013""}",,Golf,TSI,1.2,,Small Car,manual
61,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,5a911a7c-946d-576b-98f4-dd629c560278,Golf 1.6 DSG Trendline A7,E,5,1595,75,101,1.75,2008,2010,"{""raw"":""Golf 1.6 DSG Trendline A7\nE\n5\n1595\n 75 (101)\n1.75\n2008 - 2010""}",,Golf,,1.6,DSG Trendline A7,Small Car,automatic
62,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,561bae61-0b06-5006-bd07-63c13b2778e4,Golf 1.6 DSG Comfortline A7,E,5,1595,75,101,1.75,2008,2010,"{""raw"":""Golf 1.6 DSG Comfortline A7\nE\n5\n1595\n 75 (101)\n1.75\n2008 - 2010""}",,Golf,,1.6,DSG Comfortline A7,Small Car,automatic
63,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,fa66245c-b439-5f28-bd9a-9c65f00e914c,Golf 1.6 Comfortline M5,E,5,1595,75,101,1.75,2008,2010,"{""raw"":""Golf 1.6 Comfortline M5\nE\n5\n1595\n 75 (101)\n1.75\n2008 - 2010""}",,Golf,,1.6,Comfortline M5,Small Car,manual
64,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,588f82ec-fea9-54e6-9de3-15a45fdb045a,Golf 1.6 Trendline M5,E,5,1595,75,101,1.75,2008,2010,"{""raw"":""Golf 1.6 Trendline M5\nE\n5\n1595\n 75 (101)\n1.75\n2008 - 2010""}",,Golf,,1.6,Trendline M5,Small Car,manual
65,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,690dd21b-6e01-58ad-9374-1caadd13da89,Golf 1.2 TSI Comfortline M6,E,5,1197,77,104,1.75,2009,2013,"{""raw"":""Golf 1.2 TSI Comfortline M6\nE\n5\n1197\n 77 (104)\n1.75\n2009 - 2013""}",,Golf,TSI,1.2,Comfortline M6,Small Car,manual
66,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,7fe27b4c-1057-5185-b6af-edcb7ef4040d,Golf 1.2 TSI Blue Motion Trendline M6,E,5,1197,77,104,1.75,2009,2013,"{""raw"":""Golf 1.2 TSI Blue Motion Trendline M6\nE\n5\n1197\n 77 (104)\n1.75\n2009 - 2013""}",,Golf,TSI,1.2,Blue Motion Trendline M6,Small Car,manual
67,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,303cdfec-837d-52e6-b68a-928e0a609b2a,Golf 1.2 TSI Trendline M6,E,5,1197,77,104,1.75,2009,2013,"{""raw"":""Golf 1.2 TSI Trendline M6\nE\n5\n1197\n 77 (104)\n1.75\n2009 - 2013""}",,Golf,TSI,1.2,Trendline M6,Small Car,manual
68,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,dba37d36-b248-5f0a-875c-aaf916c906f4,Golf 1.2 TSI DSG Trendline A7,E,5,1197,77,104,1.75,2009,2013,"{""raw"":""Golf 1.2 TSI DSG Trendline A7\nE\n5\n1197\n 77 (104)\n1.75\n2009 - 2013""}",,Golf,TSI,1.2,DSG Trendline A7,Small Car,automatic
69,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,37ede560-1fa3-5070-a9a5-d61f5ac5a746,Golf 1.2 TSI DSG Comfortline A7,E,5,1197,77,104,1.75,2009,2013,"{""raw"":""Golf 1.2 TSI DSG Comfortline A7\nE\n5\n1197\n 77 (104)\n1.75\n2009 - 2013""}",,Golf,TSI,1.2,DSG Comfortline A7,Small Car,automatic
70,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,40840cf1-3a90-538a-ac7a-ed4affa33440,Golf 1.4 TSI Comfortline M6,E,5,1390,90,122,1.75,2008,2013,"{""raw"":""Golf 1.4 TSI Comfortline M6\nE\n5\n1390\n 90 (122)\n1.75\n2008 - 2013""}",,Golf,TSI,1.4,Comfortline M6,Small Car,manual
71,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,799a2a8c-a9b8-5fde-a33a-b5a0b987e32a,Golf 1.4 TSI Trendline M6,E,5,1390,90,122,1.75,2009,2013,"{""raw"":""Golf 1.4 TSI Trendline M6\nE\n5\n1390\n 90 (122)\n1.75\n2009 - 2013""}",,Golf,TSI,1.4,Trendline M6,Small Car,manual
72,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,0a5ed0e7-7395-5a62-9af8-e4857fff5723,Golf 1.4 TSI DSG Comfortline A7,E,5,1390,90,122,1.75,2008,2013,"{""raw"":""Golf 1.4 TSI DSG Comfortline A7\nE\n5\n1390\n 90 (122)\n1.75\n2008 - 2013""}",,Golf,TSI,1.4,DSG Comfortline A7,Small Car,automatic
73,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,ff31687e-d2b8-59fc-8746-37cabe4cb823,Golf 1.4 TSI Highline M6,E,5,1390,90,122,1.75,2008,2013,"{""raw"":""Golf 1.4 TSI Highline M6\nE\n5\n1390\n 90 (122)\n1.75\n2008 - 2013""}",,Golf,TSI,1.4,Highline M6,Small Car,manual
74,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,f5ec7622-f725-5255-a61f-ffb5c6af69ba,Golf 1.4 TSI DSG Trendline A7,E,5,1390,90,122,1.75,2009,2013,"{""raw"":""Golf 1.4 TSI DSG Trendline A7\nE\n5\n1390\n 90 (122)\n1.75\n2009 - 2013""}",,Golf,TSI,1.4,DSG Trendline A7,Small Car,automatic
75,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,ecdc5183-a5c7-5ab6-90ab-9cb4c1f0a502,Golf 1.4 TSI DSG Highline A7,E,5,1390,90,122,1.75,2008,2013,"{""raw"":""Golf 1.4 TSI DSG Highline A7\nE\n5\n1390\n 90 (122)\n1.75\n2008 - 2013""}",,Golf,TSI,1.4,DSG Highline A7,Small Car,automatic
76,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,5e3035b9-0762-5958-b343-effaf9c0d5cf,Golf 1.4 TSI DSG Highline,E,3,1390,90,122,1.75,2008,2013,"{""raw"":""Golf 1.4 TSI DSG Highline\nE\n3\n1390\n 90 (122)\n1.75\n2008 - 2013""}",,Golf,TSI,1.4,DSG Highline,Small Car,automatic
77,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,3ca78640-01d3-5f32-9453-03bb74ad04f5,Golf 1.8 TSI DSG Comfortline A7,E,5,1798,118,160,1.75,2008,2013,"{""raw"":""Golf 1.8 TSI DSG Comfortline A7\nE\n5\n1798\n 118 (160)\n1.75\n2008 - 2013""}",,Golf,TSI,1.8,DSG Comfortline A7,Small Car,automatic
78,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,0ce49a93-3d85-58ca-816c-3cea7fe44e7e,Golf 1.4 TSI DSG Highline A7,E,5,1390,118,160,1.75,2008,2013,"{""raw"":""Golf 1.4 TSI DSG Highline A7\nE\n5\n1390\n 118 (160)\n1.75\n2008 - 2013""}",,Golf,TSI,1.4,DSG Highline A7,Small Car,automatic
79,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,8c9a439b-a9e8-5f58-b021-57f0bb8dc029,Golf 1.8 TSI DSG Highline A7,E,5,1798,118,160,1.75,2008,2013,"{""raw"":""Golf 1.8 TSI DSG Highline A7\nE\n5\n1798\n 118 (160)\n1.75\n2008 - 2013""}",,Golf,TSI,1.8,DSG Highline A7,Small Car,automatic
80,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,25b00132-872a-5fcd-a5c6-f67561517d84,Golf 1.8 TSI Comfortline M6,E,5,1798,118,160,1.75,2008,2013,"{""raw"":""Golf 1.8 TSI Comfortline M6\nE\n5\n1798\n 118 (160)\n1.75\n2008 - 2013""}",,Golf,TSI,1.8,Comfortline M6,Small Car,manual
81,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,016f27f4-8244-518c-b2d1-0d377a6e5f4f,Golf 1.8 TSI Highline M6,E,5,1798,118,160,1.75,2008,2013,"{""raw"":""Golf 1.8 TSI Highline M6\nE\n5\n1798\n 118 (160)\n1.75\n2008 - 2013""}",,Golf,TSI,1.8,Highline M6,Small Car,manual
82,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,6c55c413-1deb-5cf1-871d-ebf42543fc45,Golf 1.4 TSI Comfortline M6,E,5,1390,118,160,1.75,2008,2013,"{""raw"":""Golf 1.4 TSI Comfortline M6\nE\n5\n1390\n 118 (160)\n1.75\n2008 - 2013""}",,Golf,TSI,1.4,Comfortline M6,Small Car,manual
83,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,67be1b1f-7356-562f-bb45-7e3dcf9655fa,Golf 1.4 TSI DSG Comfortline A7,E,5,1390,118,160,1.75,2008,2013,"{""raw"":""Golf 1.4 TSI DSG Comfortline A7\nE\n5\n1390\n 118 (160)\n1.75\n2008 - 2013""}",,Golf,TSI,1.4,DSG Comfortline A7,Small Car,automatic
84,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,182db25b-86b4-5dba-b3ff-d0926be3f452,Golf 1.4 TSI Highline M6,E,5,1390,118,160,1.75,2008,2013,"{""raw"":""Golf 1.4 TSI Highline M6\nE\n5\n1390\n 118 (160)\n1.75\n2008 - 2013""}",,Golf,TSI,1.4,Highline M6,Small Car,manual
85,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,ea90e152-fb1e-5ed9-a440-ace12e48a7c9,Golf 2.0 GTI DSG A6,E,5,1984,155,210,1.75,2009,2013,"{""raw"":""Golf 2.0 GTI DSG A6\nE\n5\n1984\n 155 (210)\n1.75\n2009 - 2013""}",,Golf,GTI,2,DSG A6,Small Car,automatic
86,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,fbc31229-eece-58a2-9a1a-8913bcc9d5e6,Golf 2.0 GTI M6,E,5,1984,155,210,1.75,2009,2013,"{""raw"":""Golf 2.0 GTI M6\nE\n5\n1984\n 155 (210)\n1.75\n2009 - 2013""}",,Golf,GTI,2,M6,Small Car,manual
87,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,854cd527-5ea2-57d8-82f7-00ae5f361a50,Golf 2.0 R M6,E,5,1984,199,270,1.75,2009,2013,"{""raw"":""Golf 2.0 R M6\nE\n5\n1984\n 199 (270)\n1.75\n2009 - 2013""}",,Golf,R,2,M6,Small Car,manual
88,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Hečbekas,1d1818b1-1a04-5250-a45b-2c015f087104,Golf 2.0 R DSG A6,E,5,1984,199,270,1.75,2009,2013,"{""raw"":""Golf 2.0 R DSG A6\nE\n5\n1984\n 199 (270)\n1.75\n2009 - 2013""}",,Golf,R,2,DSG A6,Small Car,automatic
89,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,118afeb0-104b-5e82-81ad-1d0d52500e50,Golf Variant 1.6 TDI DPF Trendline M5,D,5,1598,66,89,1.98,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF Trendline M5\nD\n5\n1598\n 66 (89)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF Trendline M5,Estate Car,manual
90,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,b1a67e7d-4752-5ecc-b926-c6dedb73f918,Golf Variant 1.6 TDI DPF 4Motion Highline M6,D,5,1598,77,104,2.1,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF 4Motion Highline M6\nD\n5\n1598\n 77 (104)\n2.1\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF 4Motion Highline M6,Estate Car,manual
91,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,a1aec536-641a-5d4e-af36-47e61aef22f1,Golf Variant 1.6 TDI DPF 4Motion Trendline M6,D,5,1598,77,104,2.1,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF 4Motion Trendline M6\nD\n5\n1598\n 77 (104)\n2.1\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF 4Motion Trendline M6,Estate Car,manual
92,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,0f68bd53-93ad-57e5-bb53-b9b8f5075ebf,Golf Variant 1.6 TDI DPF DSG Highline A7,D,5,1598,77,104,1.98,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF DSG Highline A7\nD\n5\n1598\n 77 (104)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF DSG Highline A7,Estate Car,automatic
93,VW,GOLF (2008 - 2012)  VI,VW GOLF (2008 - 2012)  VI Universalas,037ead6c-49d6-58ce-8dcd-4131733c8f1a,Golf Variant 1.6 TDI DPF DSG Comfortline A7,D,5,1598,77,104,1.98,2009,2013,"{""raw"":""Golf Variant 1.6 TDI DPF DSG Comfortline A7\nD\n5\n1598\n 77 (104)\n1.98\n2009 - 2013""}",,Golf Variant,TDI,1.6,DPF DSG Comfortline A7,Estate Car,automatic
